"","sample_id","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","GABAergic","Astro","Endo","Glutamatergic","Macrophage","Oligo","Peri","SMC","VLMC","QC_pass","high_micro"
"1","PS0810_E1-50_S88","GABAergic","Vip_on",207.460673133713,0.942153359016355,NA,0.398964010177593,-Inf,0.0843072804702379,NA,-0.00789498398559858,0.00704020536831174,0.0582467518794659,NA,NA,-0.000579332424821214,TRUE,FALSE
"2","PS0817_E1-50_S19","GABAergic","Sst_on",101.513794626422,0.461010567203435,NA,0.205851120033596,-Inf,0.03469427167737,NA,-0.0163255819794914,0.169056756547037,-0.0118707244716953,NA,NA,-0.0134867030836231,TRUE,FALSE
"3","PS0817_E1-50_S25","GABAergic","Sst_on",151.02832581628,0.685873820445546,NA,0.157360165430053,-Inf,0.0994394156490542,NA,0.0985352070831475,0.586911045389893,0.0442013947115263,NA,NA,-0.0216051239488304,TRUE,FALSE
"4","PS0817_E1-50_S26","GABAergic","Sst_on",129.389465753973,0.587603992313601,NA,0.142024926348268,-Inf,0.192654139550259,NA,0.168557693807671,0.870773963347833,0.096013539195161,NA,NA,0.00345054546822605,TRUE,TRUE
"5","PS0817_E1-50_S27","GABAergic","Sst_on",154.695196782758,0.702526397273542,NA,0.378525344067701,-Inf,-0.0299817563575108,NA,0.0783881416336808,0.0093773615868394,0.0314970787095785,NA,NA,-0.0217757979281656,TRUE,FALSE
"6","PS0817_E1-50_S28","GABAergic","Sst_on",211.477023912677,0.960393049075347,NA,0.422364639335219,-Inf,-0.0212063425468827,NA,0.112700631385729,0.0230967260578801,0.0507592602862918,NA,NA,-0.0216837703888301,TRUE,FALSE
"7","PS0817_E1-50_S46","GABAergic","Sst_on",142.093568390177,0.64529788094894,NA,0.390526770047973,-Inf,-0.00733294659054384,NA,0.0269637692869119,-0.00293776668024287,-0.000328418090546603,NA,NA,-0.0285786566217004,TRUE,FALSE
"8","PS0817_E1-50_S52","GABAergic","Sst_on",149.412074939525,0.678533845261112,NA,0.397502939535879,-Inf,0.272251316653612,NA,0.16091655972639,0.0151415029968678,0.0881278889929733,NA,NA,-0.014866791049033,TRUE,FALSE
"9","PS0830_E1-50_S17","GABAergic","Vip_on",164.158414167468,0.745502263067441,NA,0.357974651719314,-Inf,0.0378255966198175,NA,-0.0190915499220546,0.00520318189080239,0.0821787734134057,NA,NA,0.00891127117429303,TRUE,FALSE
"10","PS0830_E1-50_S19","GABAergic","Vip_on",215.665537702311,0.979414593142384,NA,0.377757337033314,-Inf,0.257804906567498,NA,0.0440218529604101,0.0571101869062163,-0.0126193689377777,NA,NA,-0.0164363877216322,TRUE,FALSE
"11","PS0830_E1-50_S24","GABAergic","Vip_on",159.12455081899,0.722641683320159,NA,0.267834206818179,-Inf,0.0501487602422751,NA,0.0806393238289766,0.325881720291713,0.0127157582645544,NA,NA,-0.0214949130800098,TRUE,FALSE
"12","PS0830_E1-50_S26","GABAergic","Vip_on",191.88114787074,0.871401144456007,NA,0.398042689791342,-Inf,0.170215636676465,NA,0.0658589537423221,0.0871952962624338,-0.0171903028924848,NA,NA,-0.00879289843948074,TRUE,FALSE
"13","PS0830_E1-50_S70","GABAergic","Pvalb_on",208.114546912953,0.945122834474898,NA,0.410191921317046,-Inf,0.00830091622945535,NA,0.0917485642503882,0.162123550890371,0.0605616611626587,NA,NA,0.026235167074949,TRUE,FALSE
"14","PS0830_E1-50_S83","GABAergic","Pvalb_on",159.87650842039,0.726056592610175,NA,0.365784888286176,-Inf,0.233362769508463,NA,0.414189443030779,0.31153241033552,0.0322038589705328,NA,NA,0.0440497834209752,TRUE,FALSE
"15","PS0830_E1-50_S85","GABAergic","Pvalb_on",133.56077250409,0.606547393039855,NA,0.226057318374448,-Inf,0.0225633640600962,NA,0.205406617655178,0.420374695946624,-0.0137080108270119,NA,NA,0.0135337464261395,TRUE,FALSE
"16","PS0921_E1-50_S06","GABAergic","Vip_on",156.320404380316,0.709907048141049,NA,0.351171429349337,-Inf,0.0272317491522182,NA,-0.0145832252632064,0.0020509981930872,0.0160938701502887,NA,NA,0.00494380033239828,TRUE,FALSE
"17","PS0921_E1-50_S12","GABAergic","Vip_on",139.196091153833,0.632139397128077,NA,0.152038326066881,-Inf,0.247496341460656,NA,0.120275675296057,0.887707104031624,0.089662593196963,NA,NA,0.0472156507371686,TRUE,TRUE
"18","PS0921_E1-50_S26","GABAergic","Vip_on",204.285770032629,0.927734984796051,NA,0.316991826865647,-Inf,0.173237227385471,NA,0.180344893451547,0.535355513022974,0.0383578269039563,NA,NA,0.0138737787974706,TRUE,FALSE
"19","PS0921_E1-50_S33","GABAergic","Vip_on",181.907625115147,0.826107798862015,NA,0.405132741679921,-Inf,0.0487710133195324,NA,0.133064207949105,0.00747963892352584,0.019270754377287,NA,NA,0.00230710709309013,TRUE,FALSE
"20","PS0921_E1-50_S34","GABAergic","Pvalb_on",168.688576644974,0.766075356418592,NA,0.415580101383413,-Inf,0.050000142222086,NA,0.049133021008099,0.0024239699357281,0.00809385760182429,NA,NA,0.0281453026929361,TRUE,FALSE
"21","SM-GBMFY_S079_E1-50","Glutamatergic","L2.3.IT_on",225.763247929761,0.934575479946468,NA,0.521875440772415,0.0260143534649061,0.0932588755589749,NA,-Inf,0.125688079243466,0.0758905177039886,NA,NA,0.0156659165799127,TRUE,FALSE
"22","SM-GBMG3_S011_E1-50","GABAergic","Pvalb_on",143.693250021995,0.652562609246636,NA,0.382339941245858,-Inf,0.0702965350630396,NA,0.104728098833747,0.00223074462597294,-0.01026240772685,NA,NA,0.0266198190539023,TRUE,FALSE
"23","SM-GBMG3_S012_E1-50","GABAergic","Pvalb_on",166.926552254598,0.758073371401452,NA,0.377081175288221,-Inf,0.404801905626187,NA,0.260508875352596,0.252791928934772,0.00208768119945703,NA,NA,0.0445226940101177,TRUE,FALSE
"24","SM-GBMG3_S013_E1-50","GABAergic","Pvalb_on",201.110226189217,0.913313700734921,NA,0.49330932982065,-Inf,0.0960000600753447,NA,0.60141641955609,0.0657158421986536,0.0315356422411073,NA,NA,-0.0199407570815863,TRUE,FALSE
"25","SM-GBMG3_S014_E1-50","GABAergic","Sst_on",152.083629747788,0.690666334269178,NA,0.323987216247582,-Inf,0.26439206146119,NA,0.698344485361695,0.548747333977677,0.0441665158603085,NA,NA,0.00929316296601041,TRUE,FALSE
"26","SM-GBMG3_S015_E1-50","GABAergic","Sst_on",187.708919276244,0.852453557303646,NA,0.337052048960266,-Inf,0.37877304305784,NA,0.205883546619295,0.335771009754576,0.113691226177381,NA,NA,-0.00329430862887262,TRUE,FALSE
"27","SM-GBMG3_S016_E1-50","GABAergic","Pvalb_on",189.202850273558,0.859238034023969,NA,0.331781198846633,-Inf,0.362391404217364,NA,0.120750009813797,0.348059567898132,0.0703866877344147,NA,NA,0.0465723904021063,TRUE,FALSE
"28","SM-GBMG3_S017_E1-50","GABAergic","Pvalb_on",167.878818522466,0.762397954221887,NA,0.477454961271198,-Inf,0.0806306634272146,NA,0.127078463743782,0.0223241288020784,0.0657266365285428,NA,NA,0.0257767477400064,TRUE,FALSE
"29","SM-GBMG3_S018_E1-50","GABAergic","Pvalb_on",203.547941031543,0.924384238549773,NA,0.507638656172526,-Inf,0.0428687059751413,NA,0.0886292643013103,0.0183894428087772,0.116716400738684,NA,NA,0.0568466882015937,TRUE,FALSE
"30","SM-GBMG3_S019_E1-50","GABAergic","Pvalb_on",147.153148277642,0.668275248727527,NA,0.329320955660015,-Inf,0.20100667186683,NA,0.0548646424585936,0.225294967635071,0.125417957444332,NA,NA,0.0146772740518047,TRUE,FALSE
"31","SM-GBMG3_S020_E1-50","GABAergic","Sst_on",139.467831260576,0.633373466460256,NA,0.128914298612409,-Inf,0.0520256937056205,NA,0.0762834557433329,0.798166994289549,0.0718044028758517,NA,NA,0.00929386296326339,TRUE,TRUE
"32","SM-GBMG3_S021_E1-50","GABAergic","Sst_on",136.371903470084,0.619313747463758,NA,0.254776283414996,-Inf,0.225530007816037,NA,0.0217267170807985,0.206893386963697,0.334684096533359,NA,NA,-0.0160872454083025,TRUE,FALSE
"33","SM-GBMG3_S024_E1-50","GABAergic","Pvalb_on",167.894784069013,0.76247045949761,NA,0.4241818054324,-Inf,0.170124716641977,NA,0.0590853835961995,0.0956685808696279,0.120210663426487,NA,NA,0.0421267286568611,TRUE,FALSE
"34","SM-GBMG3_S028_E1-50","GABAergic","Pvalb_on",186.689514434901,0.847824074129986,NA,0.451815203661012,-Inf,0.0906966111255851,NA,0.109489164549747,0.0595352715513681,0.0376082001782735,NA,NA,-0.00192859530144619,TRUE,FALSE
"35","SM-GBMG3_S029_E1-50","Glutamatergic","L2.3.IT_on",124.126375707511,0.51383681008591,NA,0.294922928324682,0.274675012155037,0.430641404605643,NA,-Inf,-0.00583800977948877,0.0311620854524701,NA,NA,-0.00404354433129807,TRUE,FALSE
"36","SM-GBMG3_S031_E1-50","GABAergic","Sst_on",219.618210945004,0.997365100660001,NA,0.391830462500239,-Inf,0.189486675429891,NA,0.164109267743895,0.246901184301765,0.119402227136684,NA,NA,-0.002117329699079,TRUE,FALSE
"37","SM-GBMG3_S032_E1-50","GABAergic","Sst_on",194.177814565221,0.881831132019731,NA,0.403789062052219,-Inf,0.337031297670152,NA,0.105794886046486,0.265360517359335,0.0483016944699713,NA,NA,-0.0146136658513699,TRUE,FALSE
"38","SM-GBMG3_S033_E1-50","GABAergic","Pvalb_on",169.795378440047,0.771101740519451,NA,0.263927220456775,-Inf,0.247884071135935,NA,0.248040742634934,0.653278073239713,0.0676769991873839,NA,NA,0.0200441776208065,TRUE,TRUE
"39","SM-GBMG3_S035_E1-50","GABAergic","Sst_on",182.949690915434,0.830840193581585,NA,0.388986916668199,-Inf,0.156158863850338,NA,0.120821105401924,0.242165808271065,0.064148504085431,NA,NA,0.0201204806502912,TRUE,FALSE
"40","SM-GBMG3_S036_E1-50","GABAergic","Sst_on",93.9452642741587,0.426639155087145,NA,0.0728314202982353,-Inf,0.102720231372194,NA,0.354603684393604,0.980491875235108,0.146590423083283,NA,NA,0.0132804860594665,TRUE,TRUE
"41","SM-GBMG3_S037_E1-50","GABAergic","Pvalb_on",174.286609037881,0.791498030235232,NA,0.252927288888635,-Inf,0.146844081056323,NA,0.166402316466052,0.547780218331931,0.0239101202049911,NA,NA,0.0294476470409474,TRUE,FALSE
"42","SM-GBMG3_S039_E1-50","GABAergic","Sst_on",164.817823018495,0.748496875273098,NA,0.443606449689594,-Inf,0.132378564202596,NA,0.078235014057904,0.00973087848122777,0.0338793399336004,NA,NA,-0.016634116383959,TRUE,FALSE
"43","SM-GBMG3_S044_E1-50","GABAergic","Pvalb_on",216.450944337496,0.982981406497203,NA,0.498915924223496,-Inf,0.0427336402332312,NA,0.187834580047366,0.0604428076723306,0.0218748235632257,NA,NA,0.0205364614013972,TRUE,FALSE
"44","SM-GBMG3_S045_E1-50","GABAergic","Pvalb_on",197.03824859255,0.894821389336382,NA,0.478475539424445,-Inf,0.049207193549916,NA,0.121291207816738,0.0033192073645618,-0.00125940644753578,NA,NA,0.0254482576941254,TRUE,FALSE
"45","SM-GBMG3_S046_E1-50","GABAergic","Pvalb_on",146.034064824888,0.663193089212155,NA,0.396480683497637,-Inf,0.0735450026256422,NA,-0.0281020230815066,0.0142673862557065,0.00398497055255161,NA,NA,0.0164331793644281,TRUE,FALSE
"46","SM-GBMG3_S047_E1-50","Glutamatergic","L2.3.IT_on",235.066429330813,0.973087174399155,NA,0.410616729453574,0.565122878928077,0.205853680476189,NA,-Inf,0.136291869630241,0.0374404601146049,NA,NA,0.0220573825863377,TRUE,FALSE
"47","SM-GBMG3_S048_E1-50","GABAergic","Pvalb_on",149.429088487147,0.678611109885767,NA,0.389817968558016,-Inf,-0.0276498859263099,NA,0.0718446173339425,0.0103898815939036,-0.0201644908230176,NA,NA,0.0128964748619268,TRUE,FALSE
"48","SM-GBMG3_S049_E1-50","GABAergic","Pvalb_on",213.028835707677,0.967440383267103,NA,0.472675974358234,-Inf,0.0582248315730728,NA,0.153471105393258,0.0295007679523175,0.00988587697783566,NA,NA,0.0454166491716714,TRUE,FALSE
"49","SM-GBMG3_S050_E1-50","GABAergic","Pvalb_on",157.661481849728,0.715997362143327,NA,0.356185542289184,-Inf,-0.00210727164258711,NA,0.0589960688315088,0.144807544261018,0.0175161935544,NA,NA,0.0572305882414654,TRUE,FALSE
"50","SM-GBMG3_S056_E1-50","GABAergic","Lamp5_on",208.089219233086,0.945007812392389,NA,0.425834382692425,-Inf,0.0605483569486555,NA,0.334974774841884,0.164152551213544,0.0639760677144904,NA,NA,0.012545327517582,TRUE,FALSE
"51","SM-GBMG3_S057_E1-50","GABAergic","Pvalb_on",184.121437304985,0.83616151438979,NA,0.407209652738223,-Inf,0.506637488301325,NA,-0.0101680556345335,0.0359152447848362,0.063184393795299,NA,NA,0.00446766421311915,TRUE,FALSE
"52","SM-GBMG3_S058_E1-50","GABAergic","Pvalb_on",199.781764560405,0.907280679791707,NA,0.513747993489985,-Inf,0.0801574259834849,NA,0.08131048248107,0.0298092624392653,0.0511964555789071,NA,NA,-0.000322645074603549,TRUE,FALSE
"53","SM-GBMG3_S062_E1-50","GABAergic","Pvalb_on",180.976405331097,0.821878795676626,NA,0.445701598850411,-Inf,0.275131342197687,NA,0.219652258233529,0.0623582051584526,0.0362551668594605,NA,NA,0.0565624977436021,TRUE,FALSE
"54","SM-GBMG3_S063_E1-50","GABAergic","Pvalb_on",153.94477086052,0.69911844388821,NA,0.452639454413256,-Inf,0.235747362772997,NA,0.117687141068407,0.000150315036826629,-0.00740989142150561,NA,NA,0.0424192873932991,TRUE,FALSE
"55","SM-GBMG3_S065_E1-50","GABAergic","Pvalb_on",218.741515282,0.993383711072966,NA,0.448219651981416,-Inf,0.153151955487302,NA,0.137397835949611,0.0853838555586096,0.0193227394356456,NA,NA,0.0184055430742275,TRUE,FALSE
"56","SM-GE4Q2_S125_E1-50","GABAergic","Lamp5_on",221.486311958716,1.00584881768678,NA,0.493655307734163,Inf,0.180583249856362,NA,0.0436671922343305,0.00698268775137068,0.0488862491057067,NA,NA,0.00467927977228227,TRUE,FALSE
"57","SM-GE4Q2_S128_E1-50","GABAergic","Sst_on",138.094233701743,0.627135467062859,NA,0.221327939673827,-Inf,0.28083210564147,NA,0.058172973447392,0.400545093505555,0.093343013397381,NA,NA,0.0261798989871382,TRUE,FALSE
"58","SM-GE4Q2_S130_E1-50","GABAergic","Sncg_on",247.44055160054,1.12371633296038,NA,0.363097833105843,Inf,0.0273541170752506,NA,-0.0533211587739024,0.221586901481387,0.0348188854786122,NA,NA,0.000271401849662723,TRUE,FALSE
"59","SM-GE4Q2_S131_E1-50","GABAergic","Lamp5_on",170.47895753415,0.774206118471833,NA,0.350614931412502,-Inf,0.0397123361766165,NA,-0.0454585761002439,0.113201779259315,0.0134030499458457,NA,NA,0.00147735846697164,TRUE,FALSE
"60","SM-GE4Q2_S138_E1-50","GABAergic","Vip_on",97.4368829226702,0.442495848254139,NA,0.0475197763038397,-Inf,0.112413622101431,NA,0.0574835617838652,0.785898261419096,0.0929456581035459,NA,NA,-0.0167771451015431,TRUE,TRUE
"61","SM-GE4Q2_S141_E1-50","Glutamatergic","L2.3.IT_on",176.515474736447,0.730708102547839,NA,0.246559774513885,-0.0557940681690926,0.258751229334617,NA,-Inf,0.309617645089051,0.0163778111865265,NA,NA,-0.0219609734049432,TRUE,FALSE
"62","SM-GE4Q2_S146_E1-50","Glutamatergic","L2.3.IT_on",206.998788258925,0.85689762908447,NA,0.443641247620885,-0.0390190946693326,0.0383499024360822,NA,-Inf,0.0973016420794756,0.045583628081993,NA,NA,-0.00611773749189719,TRUE,FALSE
"63","SM-GE4Q2_S147_E1-50","GABAergic","Lamp5_on",176.527779930906,0.801675991451202,NA,0.261359424326369,-Inf,0.313671243095703,NA,0.378553462955425,0.581435605960447,0.0173187052721594,NA,NA,0.00545371404672609,TRUE,FALSE
"64","SM-GE4Q2_S148_E1-50","GABAergic","Pvalb_on",173.218925677629,0.786649296983613,NA,0.468886770263826,-Inf,0.129851494273984,NA,0.16601601121923,0.0107005348566404,-0.0140494249180498,NA,NA,0.0281678038893252,TRUE,FALSE
"65","SM-GE4Q2_S150_E1-50","GABAergic","Sst_on",153.55092043468,0.697329827780636,NA,0.394581636724813,-Inf,-0.0109679842829775,NA,0.0275161417147417,-0.00293776668024287,0.00296458671535304,NA,NA,-0.0224687473580157,TRUE,FALSE
"66","SM-GE4Q2_S151_E1-50","GABAergic","Sncg_on",265.45804958313,1.20554025644889,NA,0.354345893531361,Inf,0.100103351518595,NA,0.0115474597697665,0.265048737051858,0.196413349035274,NA,NA,0.0159659324632646,TRUE,FALSE
"67","SM-GE4Q2_S152_E1-50","GABAergic","Sncg_on",243.584630524301,1.10620521174784,NA,0.410931336611114,Inf,0.0714350456771996,NA,-0.025371288708961,0.0405880888079688,0.0479792655432531,NA,NA,0.00992539611914496,TRUE,FALSE
"68","SM-GE4Q2_S153_E1-50","GABAergic","Pvalb_on",102.307659746329,0.464615793572505,NA,0.194824022611635,-Inf,0.193766556742623,NA,0.0165217288633935,0.268018047316047,-0.0180432012778689,NA,NA,-0.0137939962350084,TRUE,FALSE
"69","SM-GE4Q2_S155_E1-50","GABAergic","Lamp5_on",100.942864664966,0.458417769383862,NA,0.292331181070216,-Inf,-0.0431376411989621,NA,-0.0595125483136388,-0.00293776668024287,-0.0183196998316021,NA,NA,-0.0285786566217004,TRUE,FALSE
"70","SM-GE4Q2_S158_E1-50","Glutamatergic","L2.3.IT_on",229.773973649185,0.951178385638764,NA,0.368683245240787,0.0757196895258244,0.390424883965838,NA,-Inf,0.403718536474407,0.0495635083760295,NA,NA,0.0112500551377003,TRUE,FALSE
"71","SM-GE4Q2_S159_E1-50","GABAergic","Sncg_on",230.836613287278,1.04831189115247,NA,0.310420418242821,Inf,0.328492812632791,NA,0.646925319581276,0.588358940681683,0.113930716618161,NA,NA,0.0873995456949058,TRUE,FALSE
"72","SM-GE4Q7_S111_E1-50","GABAergic","Sncg_on",260.669581773605,1.18379410589833,NA,0.455510682824402,Inf,0.329602713738835,NA,0.121529438507301,0.117081156081586,0.0548746386926189,NA,NA,-0.0145056099438977,TRUE,FALSE
"73","SM-GE4Q7_S112_E1-50","GABAergic","Sncg_on",232.583800608052,1.05624649571262,NA,0.402580885496882,Inf,0.132264567481449,NA,0.0422181087413126,0.0463517475976435,0.0238546426134535,NA,NA,-0.0239481986270537,TRUE,FALSE
"74","SM-GE4Q7_S113_E1-50","GABAergic","Sncg_on",216.253358029236,0.982084096172259,NA,0.412119597957699,-Inf,0.0714662687866394,NA,-0.0580350626071782,0.0430028937012185,-0.00456236441752932,NA,NA,0.0341278176764813,TRUE,FALSE
"75","SM-GE4Q7_S129_E1-50","GABAergic","Sncg_on",234.373530715991,1.06437430233475,NA,0.3962852816555,Inf,0.0928711668382121,NA,0.361502592101816,0.281043058985292,0.00598587999399041,NA,NA,-0.0189328294192608,TRUE,FALSE
"76","SM-GE4Q7_S138_E1-50","GABAergic","Sncg_on",259.392044040076,1.17799234863642,NA,0.505777796138545,Inf,0.0836892131799658,NA,0.0237337036955591,0.0241362501755429,0.0162819324772996,NA,NA,0.00507335665163876,TRUE,FALSE
"77","SM-GE4Q7_S139_E1-50","GABAergic","Sncg_on",273.861157157061,1.24370178319691,NA,0.274419804181261,Inf,0.0678681585744497,NA,-0.0276136150398733,0.72307284404265,0.101222769825721,NA,NA,0.0554500647827692,TRUE,TRUE
"78","SM-GE4Q7_S161_E1-50","GABAergic","Sncg_on",253.407339956557,1.15081365992479,NA,0.456413188592443,Inf,0.0059995770192018,NA,-0.0792551712580791,0.0471604702545431,0.00741510984116035,NA,NA,0.0105836293903664,TRUE,FALSE
"79","SM-GE4Q7_S162_E1-50","GABAergic","Sncg_on",217.867459509276,0.98941431017495,NA,0.407611138146608,-Inf,0.102680988452035,NA,0.00314752040024397,0.126327762207561,0.0485792166919991,NA,NA,-0.00786592210548782,TRUE,FALSE
"80","SM-GE4Q7_S163_E1-50","GABAergic","Sncg_on",255.365729417214,1.159707409187,NA,0.504369129833868,Inf,0.0389841743121164,NA,0.10385174621007,0.0192903464228948,0.0982280978848429,NA,NA,-0.00911013973879823,TRUE,FALSE
"81","SM-GE4Q7_S165_E1-50","GABAergic","Sncg_on",230.233645971568,1.04557360021139,NA,0.223779679730138,Inf,0.0496464840396578,NA,0.129991508876213,0.955882189571995,0.155904258330486,NA,NA,-0.0146213663733675,TRUE,TRUE
"82","SM-GE4Q7_S166_E1-50","GABAergic","Sncg_on",237.095152926151,1.07673416538033,NA,0.329533514728524,Inf,0.109383173093608,NA,0.303405768377972,0.358805810062806,0.0615793517769464,NA,NA,-0.0104712983665472,TRUE,FALSE
"83","SM-GE4Q7_S167_E1-50","GABAergic","Sncg_on",251.117041776198,1.14041259406889,NA,0.494173823472386,Inf,0.0679418218405132,NA,0.0262385056963093,0.0129307041105156,0.0644900974431699,NA,NA,0.00876282456309304,TRUE,FALSE
"84","SM-GE4Q7_S185_E1-50","GABAergic","Sncg_on",228.910620693163,1.03956526768608,NA,0.387252255428398,Inf,0.199001850919611,NA,-0.020221072455494,0.199792669786777,0.0635380545031411,NA,NA,-0.0206852969729397,TRUE,FALSE
"85","SM-GE4Q7_S186_E1-50","GABAergic","Sncg_on",225.599395854206,1.02452780753829,NA,0.316931833380173,Inf,0.108273250208524,NA,-0.0262847466539878,0.263663692153477,0.0475523372122235,NA,NA,-0.00533040613101529,TRUE,FALSE
"86","SM-GE4Q7_S187_E1-50","GABAergic","Sncg_on",264.934379258811,1.20316208159954,NA,0.434928785789858,Inf,0.0939544692580614,NA,0.341736486282041,0.316528951186553,0.0314337404616489,NA,NA,-0.0161165825485732,TRUE,FALSE
"87","SM-GE4Q8_S043_E1-50","GABAergic","Pvalb_on",169.236013650167,0.768561464293891,NA,0.344085744097732,-Inf,0.00639485102429183,NA,0.0306190570301936,0.274595685346133,0.00412775251009282,NA,NA,0.0166655861280788,TRUE,FALSE
"88","SM-GE4Q8_S044_E1-50","GABAergic","Pvalb_on",143.647721477993,0.652355847791491,NA,0.433879030430576,-Inf,0.042537536590248,NA,0.0160852684177763,4.69171419365999e-05,0.0136445848314644,NA,NA,0.0418808861167913,TRUE,FALSE
"89","SM-GE4Q8_S046_E1-50","GABAergic","Pvalb_on",143.68325670751,0.652517226019695,NA,0.333820931929609,-Inf,0.283667997912184,NA,0.113816863002767,0.201648126135254,0.0380864006300555,NA,NA,0.0889545725376241,TRUE,FALSE
"90","SM-GE4Q8_S047_E1-50","GABAergic","Pvalb_on",181.710033308938,0.82521046356891,NA,0.427147600577434,-Inf,0.0409590166436874,NA,0.00601847405862854,0.00264429351579219,0.0291523340606276,NA,NA,-0.00055082449291233,TRUE,FALSE
"91","SM-GE4Q8_S048_E1-50","GABAergic","Pvalb_on",189.519389256048,0.860675551125923,NA,0.330767915411206,-Inf,0.00789635113495453,NA,0.0331645751272795,0.273313140470195,0.0940123840664634,NA,NA,0.0212206264414351,TRUE,FALSE
"92","SM-GE4Q8_S049_E1-50","GABAergic","Sst_on",219.228087672329,0.995593410892351,NA,0.5120641996327,-Inf,0.0209047653910646,NA,0.0797352186833911,0.00665867440022897,0.0821504280616854,NA,NA,0.0610748507146844,TRUE,FALSE
"93","SM-GE4Q8_S050_E1-50","GABAergic","Sst_on",204.890565682509,0.930481578858653,NA,0.4008906353212,-Inf,-0.0146028463215899,NA,-0.00982418500326101,0.00074970651125024,0.0213568564354746,NA,NA,-0.00511531191107676,TRUE,FALSE
"94","SM-GE4Q8_S051_E1-50","GABAergic","Pvalb_on",203.073699770048,0.922230538811157,NA,0.483480911597448,-Inf,0.0750285991273054,NA,0.0292197991239853,0.0191504150561532,0.0168259250731053,NA,NA,0.0274420778484423,TRUE,FALSE
"95","SM-GE4Q8_S052_E1-50","GABAergic","Pvalb_on",170.556555024533,0.774558516519673,NA,0.34053214845798,-Inf,0.350509186898878,NA,0.124865578414495,0.213059849132829,0.167343731428553,NA,NA,0.0461155807425295,TRUE,FALSE
"96","SM-GE4Q8_S053_E1-50","GABAergic","Pvalb_on",160.608020680251,0.729378652267935,NA,0.320905297942933,-Inf,0.433572805234292,NA,0.153752435076728,0.483111835296467,0.105378042532837,NA,NA,0.0672451515785109,TRUE,FALSE
"97","SM-GE4Q8_S055_E1-50","GABAergic","Sst_on",191.630330314493,0.870262091933189,NA,0.381008848209759,-Inf,0.0284087404377768,NA,0.0404467309952052,0.0970092611476167,0.0778592829347678,NA,NA,-0.0105189583036664,TRUE,FALSE
"98","SM-GE4Q8_S056_E1-50","GABAergic","Pvalb_on",179.283355865357,0.814190050542265,NA,0.38437498743635,-Inf,0.274303171547564,NA,0.0942052251015011,0.204765392199553,0.0849575203914414,NA,NA,0.0973711159018885,TRUE,FALSE
"99","SM-GE4Q8_S057_E1-50","GABAergic","Pvalb_on",159.859523672061,0.72597945877344,NA,0.417691876962848,-Inf,0.31720474504326,NA,0.416105800186062,0.171287415917144,0.0315781053275999,NA,NA,0.0313413715306456,TRUE,FALSE
"100","SM-GE4Q8_S058_E1-50","GABAergic","Pvalb_on",204.878260682072,0.930425697436313,NA,0.446736694242495,-Inf,0.0181095533346727,NA,0.0714730822752703,0.0746500432887727,0.154940197675057,NA,NA,0.0113031165731342,TRUE,FALSE
"101","SM-GE4Q8_S059_E1-50","GABAergic","Sst_on",207.20405129278,0.94098794715405,NA,0.408120925405957,-Inf,0.107647098376544,NA,0.115589758638774,0.089732814816917,0.0633605053030169,NA,NA,0.0247953465174532,TRUE,FALSE
"102","SM-GE4Q8_S060_E1-50","GABAergic","Sst_on",211.204004347654,0.959153169264013,NA,0.335856333913836,-Inf,0.217718048768569,NA,0.107467960592456,0.267093743229772,0.145543737320165,NA,NA,-0.0108004729181982,TRUE,FALSE
"103","SM-GE4Q8_S061_E1-50","GABAergic","Sst_on",190.910376876806,0.866992525034526,NA,0.510190963333416,-Inf,0.0390363397659746,NA,0.0388796150049744,-0.00293776668024287,0.000911964475295513,NA,NA,-0.015056991266246,TRUE,FALSE
"104","SM-GE4Q8_S062_E1-50","GABAergic","Sst_on",168.182907139067,0.763778929744823,NA,0.301566770896638,-Inf,0.0384076723112874,NA,0.227469728025343,0.269315139709968,0.0666309793705346,NA,NA,-0.0136034208294026,TRUE,FALSE
"105","SM-GE4Q8_S063_E1-50","GABAergic","Sst_on",231.791711696554,1.05264933574329,NA,0.446487980032554,Inf,0.038407925195961,NA,0.0677837043921803,0.113991171470545,0.0582901963729549,NA,NA,0.00220269503035757,TRUE,FALSE
"106","SM-GE4Q8_S065_E1-50","GABAergic","Sst_on",179.511556606014,0.815226391989985,NA,0.456707709780621,-Inf,0.0513376710130869,NA,0.0972513522898555,0.0985623063147745,0.0902315681933118,NA,NA,-0.0285786566217004,TRUE,FALSE
"107","SM-GE4Q8_S066_E1-50","GABAergic","Pvalb_on",189.947028281578,0.862617613388923,NA,0.467342547608405,-Inf,0.135213483388997,NA,0.133328514575905,0.0540937346617414,0.128388862887464,NA,NA,0.0405608457371756,TRUE,FALSE
"108","SM-GE4Q8_S067_E1-50","GABAergic","Pvalb_on",168.434335692728,0.764920757026136,NA,0.431078081034044,-Inf,0.050484981698007,NA,-0.00713866477841831,0.0109767744238222,-0.00881532584556836,NA,NA,0.0228642089793847,TRUE,FALSE
"109","SM-GE4Q8_S068_E1-50","GABAergic","Sst_on",198.611374215228,0.901965517267588,NA,0.448796749380001,-Inf,0.184653540425851,NA,0.304642431818397,0.000433382868933807,0.0559148293575369,NA,NA,-0.0285786566217004,TRUE,FALSE
